Date,Product,Region,Quantity_Sold,Stock_Level,day_of_week,week_of_year,month,year,is_weekend,dow_sin,dow_cos,month_sin,month_cos,lag_1,lag_7,lag_30,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30
2023-02-15,Product_C,South,136,233,2,7,2,2023,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,148.0,132.0,122.0,125.0,19.104973174542817,121.56666666666666,18.585651368235904
2023-02-16,Product_C,South,158,223,3,7,2,2023,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,136.0,141.0,99.0,127.42857142857143,22.292428780919806,123.53333333333333,19.225940330948585
2023-02-17,Product_C,South,97,203,4,7,2,2023,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,158.0,104.0,125.0,126.42857142857143,23.635123177573,122.6,19.822662057213275
2023-02-18,Product_C,South,102,147,5,7,2,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,97.0,124.0,130.0,123.28571428571429,25.4080976968255,121.66666666666667,20.11918510266761
2023-02-19,Product_C,South,109,185,6,7,2,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,102.0,96.0,117.0,125.14285714285714,23.483530196207536,121.4,20.23585074002113
2023-02-20,Product_C,South,138,186,0,8,2,2023,0,0.0,1.0,0.8660254037844386,0.5000000000000001,109.0,126.0,92.0,126.85714285714286,23.989084819479697,122.93333333333334,19.666062722072912
2023-02-21,Product_C,South,161,217,1,8,2,2023,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,138.0,148.0,119.0,128.71428571428572,26.291407251003054,124.33333333333333,20.836528490615468
2023-02-22,Product_C,South,134,206,2,8,2,2023,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,161.0,136.0,140.0,128.42857142857142,26.209776438428115,124.13333333333334,20.70937374522804
2023-02-23,Product_C,South,145,204,3,8,2,2023,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,134.0,158.0,116.0,126.57142857142857,24.144406825440576,125.1,20.991541810600932
2023-02-24,Product_C,South,95,197,4,8,2,2023,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,145.0,97.0,155.0,126.28571428571429,24.560905830976505,123.1,20.902647910137425
2023-02-25,Product_C,South,102,197,5,8,2,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,95.0,102.0,109.0,126.28571428571429,24.560905830976505,122.86666666666666,21.10357598939644
2023-02-26,Product_C,South,90,168,6,8,2,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,102.0,109.0,103.0,123.57142857142857,27.645717829090906,122.43333333333334,21.65192248107398
2023-02-27,Product_C,South,116,175,0,9,2,2023,0,0.0,1.0,0.8660254037844386,0.5000000000000001,90.0,138.0,103.0,120.42857142857143,26.974414685383774,122.86666666666666,21.37793469804843
2023-02-28,Product_C,South,134,253,1,9,2,2023,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,116.0,161.0,112.0,116.57142857142857,21.601366799789492,123.6,21.36965299122841
2023-03-01,Product_C,South,152,208,2,9,3,2023,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,134.0,134.0,112.0,119.14285714285714,24.849068201367043,124.93333333333334,21.86310596184473
2023-03-02,Product_C,South,101,174,3,9,3,2023,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,152.0,145.0,150.0,112.85714285714286,22.6894143558075,123.3,21.755934584732792
2023-03-03,Product_C,South,112,171,4,9,3,2023,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,101.0,95.0,132.0,115.28571428571429,21.328496475484666,122.63333333333334,21.786556014857094
2023-03-04,Product_C,South,108,122,5,9,3,2023,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,112.0,102.0,140.0,116.14285714285714,20.820091029488573,121.56666666666666,21.69011110022791
2023-03-05,Product_C,South,114,194,6,9,3,2023,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,108.0,90.0,94.0,119.57142857142857,17.510541043013145,122.23333333333333,21.1132959143715
2023-03-06,Product_C,South,163,163,0,10,3,2023,0,0.0,1.0,1.0,6.123233995736766e-17,114.0,116.0,100.0,126.28571428571429,23.795757925270966,124.33333333333333,21.942453471930076
2023-03-07,Product_C,South,129,204,1,10,3,2023,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,163.0,134.0,128.0,125.57142857142857,23.599838578947562,124.36666666666666,21.948974264515595
2023-03-08,Product_C,South,155,203,2,10,3,2023,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,129.0,152.0,111.0,126.0,24.17988144442953,125.83333333333333,22.488438919975557
2023-03-09,Product_C,South,176,212,3,10,3,2023,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,155.0,101.0,153.0,136.71428571428572,27.626764110878,126.6,23.8003187460545
2023-03-10,Product_C,South,121,218,4,10,3,2023,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,176.0,112.0,132.0,138.0,26.470108928122453,126.23333333333333,23.798990609330232
2023-03-11,Product_C,South,113,178,5,10,3,2023,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,121.0,108.0,141.0,138.71428571428572,25.578078411759094,125.3,23.74890197098776
2023-03-12,Product_C,South,104,148,6,10,3,2023,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,113.0,114.0,104.0,137.28571428571428,27.402641513269543,125.3,23.74890197098776
2023-03-13,Product_C,South,121,243,0,11,3,2023,0,0.0,1.0,1.0,6.123233995736766e-17,104.0,163.0,124.0,131.28571428571428,25.355566684749196,125.2,23.7608777267345
2023-03-14,Product_C,South,163,229,1,11,3,2023,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,121.0,129.0,96.0,136.14285714285714,27.966817072074157,127.43333333333334,24.068413029261535
2023-03-15,Product_C,South,130,248,2,11,3,2023,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,163.0,155.0,126.0,132.57142857142858,26.726124191242462,127.56666666666666,24.071278254002408
2023-03-16,Product_C,South,113,182,3,11,3,2023,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,130.0,176.0,148.0,123.57142857142857,19.2168081190846,126.4,23.894307502718775
2023-03-17,Product_C,South,114,227,4,11,3,2023,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,113.0,121.0,136.0,122.57142857142857,19.552128126772182,125.66666666666667,23.927092324944894
2023-03-18,Product_C,South,147,162,5,11,3,2023,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,114.0,113.0,158.0,127.42857142857143,20.95119044236824,125.3,23.49490040046108
2023-03-19,Product_C,South,106,145,6,11,3,2023,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,147.0,104.0,97.0,127.71428571428571,20.588947566710715,125.6,23.17638512767267
2023-03-20,Product_C,South,136,205,0,12,3,2023,0,0.0,1.0,1.0,6.123233995736766e-17,106.0,121.0,102.0,129.85714285714286,20.55422561120199,126.73333333333333,22.810967315856153
2023-03-21,Product_C,South,168,243,1,12,3,2023,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,136.0,163.0,109.0,130.57142857142858,21.93822495749634,128.7,23.753257489854114
2023-03-22,Product_C,South,149,242,2,12,3,2023,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,168.0,130.0,138.0,133.28571428571428,23.00517540115911,129.06666666666666,23.985532037593764
2023-03-23,Product_C,South,128,226,3,12,3,2023,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,149.0,113.0,161.0,135.42857142857142,21.4465004360241,127.96666666666667,23.214863451191597
2023-03-24,Product_C,South,116,198,4,12,3,2023,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,128.0,114.0,134.0,135.71428571428572,21.124348397952925,127.36666666666666,23.286052260635714
2023-03-25,Product_C,South,121,174,5,12,3,2023,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,116.0,147.0,145.0,132.0,21.09502310972902,126.56666666666666,23.070631178806224
2023-03-26,Product_C,South,133,147,6,12,3,2023,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,121.0,106.0,95.0,135.85714285714286,17.75226343717494,127.83333333333333,22.308315031400962
2023-03-27,Product_C,South,113,197,0,13,3,2023,0,0.0,1.0,1.0,6.123233995736766e-17,133.0,136.0,102.0,132.57142857142858,19.738770164806343,128.2,21.95669719525544
2023-03-28,Product_C,South,118,218,1,13,3,2023,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,113.0,168.0,90.0,125.42857142857143,12.501428489805328,129.13333333333333,20.84380886057278
2023-03-29,Product_C,South,146,259,2,13,3,2023,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,118.0,149.0,116.0,125.0,11.575836902790314,130.13333333333333,20.9115268218987
2023-03-30,Product_C,South,147,237,3,13,3,2023,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,146.0,128.0,134.0,127.71428571428571,14.302846869467293,130.56666666666666,21.127989824471918
2023-03-31,Product_C,South,132,179,4,13,3,2023,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,147.0,116.0,152.0,130.0,13.366625103842338,129.9,20.740348814943243
2023-04-01,Product_C,South,118,188,5,13,4,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,132.0,121.0,101.0,129.57142857142858,13.745995087747646,130.46666666666667,20.147273852265005
2023-04-02,Product_C,South,141,177,6,13,4,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,118.0,133.0,112.0,130.71428571428572,14.39576657347905,131.43333333333334,19.92517612665347
2023-04-03,Product_C,South,102,169,0,14,4,2023,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,141.0,113.0,108.0,129.14285714285714,17.013999837668745,131.23333333333332,20.196762002912724
2023-04-04,Product_C,South,144,180,1,14,4,2023,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,102.0,118.0,114.0,132.85714285714286,17.013999837668738,132.23333333333332,20.05627141291487
2023-04-05,Product_C,South,197,245,2,14,4,2023,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,144.0,146.0,163.0,140.14285714285714,29.740144425947076,133.36666666666667,22.647955427752677
2023-04-06,Product_C,South,130,194,3,14,4,2023,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,197.0,147.0,129.0,137.71428571428572,29.780946289612135,133.4,22.642042067037988
2023-04-07,Product_C,South,146,168,4,14,4,2023,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,130.0,132.0,155.0,139.71428571428572,29.803323560269178,133.1,22.40435610353026
2023-04-08,Product_C,South,98,158,5,14,4,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,146.0,118.0,176.0,136.85714285714286,33.01731147660055,130.5,21.77114509208668
2023-04-09,Product_C,South,121,192,6,14,4,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,98.0,141.0,121.0,134.0,33.461420571557746,130.5,21.77114509208668
2023-04-10,Product_C,South,160,224,0,15,4,2023,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,121.0,102.0,113.0,142.28571428571428,31.330040353811057,132.06666666666666,22.156081648680324
2023-04-11,Product_C,South,151,247,1,15,4,2023,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,160.0,144.0,104.0,143.28571428571428,31.505101627695616,133.63333333333333,21.761217215786534
2023-04-12,Product_C,South,139,196,2,15,4,2023,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,151.0,197.0,121.0,135.0,20.84866102814921,134.23333333333332,21.648737055356246
2023-04-13,Product_C,South,129,200,3,15,4,2023,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,139.0,130.0,163.0,134.85714285714286,20.892012599943346,133.1,20.970175866264675
2023-04-14,Product_C,South,114,170,4,15,4,2023,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,129.0,146.0,130.0,130.28571428571428,21.53844845630166,132.56666666666666,21.253289130169364
2023-04-15,Product_C,South,107,185,5,15,4,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,114.0,98.0,113.0,131.57142857142858,19.458135769365185,132.36666666666667,21.470883786530845
2023-04-16,Product_C,South,150,150,6,15,4,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,107.0,121.0,114.0,135.71428571428572,19.914101249401885,133.56666666666666,21.414921213366934
2023-04-17,Product_C,South,109,187,0,16,4,2023,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,150.0,160.0,147.0,128.42857142857142,18.849024226354945,132.3,21.714685956902464
2023-04-18,Product_C,South,168,222,1,16,4,2023,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,109.0,151.0,106.0,130.85714285714286,22.901445161303506,134.36666666666667,22.07273764457951
2023-04-19,Product_C,South,138,246,2,16,4,2023,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,168.0,139.0,136.0,130.71428571428572,22.845234993423976,134.43333333333334,22.080859761705216
2023-04-20,Product_C,South,164,215,3,16,4,2023,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,138.0,129.0,168.0,135.71428571428572,26.017393449474586,134.3,21.88236575497456
2023-04-21,Product_C,South,110,194,4,16,4,2023,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,164.0,114.0,149.0,135.14285714285714,26.610953705999684,133.0,22.135943621178665
2023-04-22,Product_C,South,111,167,5,16,4,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,110.0,107.0,128.0,135.71428571428572,25.940407897809994,132.43333333333334,22.483224908781455
2023-04-23,Product_C,South,109,196,6,16,4,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,111.0,150.0,116.0,129.85714285714286,26.7919675240458,132.2,22.694978937322624
2023-04-24,Product_C,South,139,222,0,17,4,2023,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,109.0,109.0,121.0,134.14285714285714,25.25489108686721,132.8,22.62650261727728
2023-04-25,Product_C,South,180,234,1,17,4,2023,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,139.0,168.0,133.0,135.85714285714286,28.174625530954707,134.36666666666667,24.2123982679341
2023-04-26,Product_C,South,142,251,2,17,4,2023,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,180.0,138.0,113.0,136.42857142857142,28.26574571725257,135.33333333333334,23.90690757678747
2023-04-27,Product_C,South,152,266,3,17,4,2023,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,142.0,164.0,118.0,134.71428571428572,26.631524463276527,136.46666666666667,23.862730042002156
2023-04-28,Product_C,South,131,201,4,17,4,2023,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,152.0,110.0,146.0,137.71428571428572,24.479340171624237,135.96666666666667,23.813185761085286
2023-04-29,Product_C,South,119,169,5,17,4,2023,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,131.0,111.0,147.0,138.85714285714286,23.176342617912304,135.03333333333333,23.914334661429564
2023-04-30,Product_C,South,113,182,6,17,4,2023,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,119.0,109.0,132.0,139.42857142857142,22.35215979763586,134.4,24.246720361233656
2023-05-01,Product_C,South,143,223,0,18,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,113.0,139.0,118.0,140.0,22.390474164995577,135.23333333333332,24.092756578279516
2023-05-02,Product_C,South,155,214,1,18,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,143.0,180.0,141.0,136.42857142857142,16.04012825028888,135.7,24.34259782696823
2023-05-03,Product_C,South,145,202,2,18,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,155.0,142.0,102.0,136.85714285714286,16.252472339396803,137.13333333333333,23.54267340945733
2023-05-04,Product_C,South,176,201,3,18,5,2023,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,145.0,152.0,144.0,140.28571428571428,21.623400023387383,138.2,24.567149358161366
2023-05-05,Product_C,South,141,191,4,18,5,2023,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,176.0,131.0,197.0,141.71428571428572,21.23451816982817,136.33333333333334,21.93145015148628
2023-05-06,Product_C,South,118,167,5,18,5,2023,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,141.0,119.0,130.0,141.57142857142858,21.41539277293434,135.93333333333334,22.15919414278129
2023-05-07,Product_C,South,102,155,6,18,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,118.0,113.0,146.0,140.0,24.097026095903775,134.46666666666667,22.913229627314085
2023-05-08,Product_C,South,166,200,0,19,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,102.0,143.0,98.0,143.28571428571428,26.062196669469284,136.73333333333332,22.541813000141197
2023-05-09,Product_C,South,171,248,1,19,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,166.0,155.0,121.0,145.57142857142858,27.897772568535192,138.4,23.17787292016785
2023-05-10,Product_C,South,141,234,2,19,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,171.0,145.0,160.0,145.0,27.95234039098218,137.76666666666668,22.824190635396498
2023-05-11,Product_C,South,140,186,3,19,5,2023,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,141.0,176.0,151.0,139.85714285714286,24.38188242273741,137.4,22.692243851908614
2023-05-12,Product_C,South,119,195,4,19,5,2023,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,140.0,141.0,139.0,136.71428571428572,25.597618936887397,136.73333333333332,22.936093124507785
2023-05-13,Product_C,South,103,160,5,19,5,2023,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,119.0,118.0,129.0,134.57142857142858,27.9455252402309,135.86666666666667,23.71633124697184
2023-05-14,Product_C,South,112,214,6,19,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,103.0,102.0,114.0,136.0,26.204325342711417,135.8,23.782636378321246
2023-05-15,Product_C,South,94,205,0,20,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,112.0,166.0,107.0,125.71428571428571,26.593948470245966,135.36666666666667,24.43497117027059
2023-05-16,Product_C,South,139,204,1,20,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,94.0,171.0,150.0,121.14285714285714,19.24775806363415,135.0,24.28991560298225
2023-05-17,Product_C,South,142,236,2,20,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,139.0,141.0,109.0,121.28571428571429,19.422618135516597,136.1,23.814440707413173
2023-05-18,Product_C,South,152,210,3,20,5,2023,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,142.0,140.0,168.0,123.0,21.740898478827162,135.56666666666666,23.247815371346846
2023-05-19,Product_C,South,140,206,4,20,5,2023,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,152.0,119.0,138.0,126.0,22.53145948816163,135.63333333333333,23.25789941197339
2023-05-20,Product_C,South,123,153,5,20,5,2023,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,140.0,103.0,164.0,128.85714285714286,20.28487590487534,134.26666666666668,22.732224329979374
2023-05-21,Product_C,South,121,179,6,20,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,123.0,112.0,110.0,130.14285714285714,19.299642236999933,134.63333333333333,22.41379398762157
2023-05-22,Product_C,South,112,160,0,21,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,121.0,94.0,111.0,132.71428571428572,14.20931954404442,134.66666666666666,22.378150263044596
2023-05-23,Product_C,South,99,215,1,21,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,112.0,139.0,109.0,127.0,18.61898672502531,134.33333333333334,22.84329424478929
2023-05-24,Product_C,South,152,195,2,21,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,99.0,142.0,139.0,128.42857142857142,20.271960461494167,134.76666666666668,23.057175311241703
2023-05-25,Product_C,South,156,205,3,21,5,2023,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,152.0,152.0,180.0,129.0,21.087120871912987,133.96666666666667,21.816607614752854
2023-05-26,Product_C,South,142,185,4,21,5,2023,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,156.0,140.0,142.0,129.28571428571428,21.27372625027008,133.96666666666667,21.816607614752854
2023-05-27,Product_C,South,90,170,5,21,5,2023,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,142.0,123.0,152.0,124.57142857142857,26.024713529368903,131.9,22.956255251508537
2023-05-28,Product_C,South,122,155,6,21,5,2023,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,90.0,121.0,131.0,124.71428571428571,26.004578351476837,131.6,23.02712044225392
2023-05-29,Product_C,South,98,190,0,22,5,2023,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,122.0,112.0,119.0,122.71428571428571,27.632796249591383,130.9,23.731762507747654
2023-05-30,Product_C,South,118,232,1,22,5,2023,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,98.0,99.0,113.0,125.42857142857143,25.786670606194654,131.06666666666666,23.61900656810881
2023-05-31,Product_C,South,134,249,2,22,5,2023,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,118.0,152.0,143.0,122.85714285714286,23.490626296664097,130.76666666666668,23.519153358755133
2023-06-01,Product_C,South,90,201,3,22,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,134.0,156.0,155.0,113.42857142857143,21.093894399858595,128.6,24.19404315400651
2023-06-02,Product_C,South,140,156,4,22,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,90.0,142.0,145.0,113.14285714285714,20.65129997061191,128.43333333333334,24.09418778580157
2023-06-03,Product_C,South,103,150,5,22,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,140.0,90.0,176.0,115.0,18.717193521822065,126.0,22.774759168263692
2023-06-04,Product_C,South,97,168,6,22,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,103.0,122.0,141.0,111.42857142857143,19.52653871749214,124.53333333333333,23.18848307083569
2023-06-05,Product_C,South,99,182,0,23,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,97.0,98.0,118.0,111.57142857142857,19.415261547359755,123.9,23.628372775119246
2023-06-06,Product_C,South,147,201,1,23,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,99.0,118.0,102.0,115.71428571428571,23.648215476819804,125.4,23.618519910413898
2023-06-07,Product_C,South,119,230,2,23,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,147.0,134.0,166.0,113.57142857142857,22.359614955369555,123.83333333333333,22.35772385758332
2023-06-08,Product_C,South,143,173,3,23,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,119.0,90.0,171.0,121.14285714285714,22.018390581727978,122.9,20.85475220795415
2023-06-09,Product_C,South,91,151,4,23,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,143.0,140.0,141.0,114.14285714285714,22.79933165269387,121.23333333333333,21.350415215752896
2023-06-10,Product_C,South,111,160,5,23,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,91.0,103.0,140.0,115.28571428571429,22.343636571473766,120.26666666666667,21.126765722302416
2023-06-11,Product_C,South,119,153,6,23,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,111.0,97.0,119.0,118.42857142857143,20.8395228900692,120.26666666666667,21.126765722302416
2023-06-12,Product_C,South,103,198,0,24,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,119.0,99.0,103.0,119.0,20.26491220476098,120.26666666666667,21.126765722302416
2023-06-13,Product_C,South,122,204,1,24,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,103.0,147.0,112.0,115.42857142857143,16.32847352384944,120.6,21.07065290381621
2023-06-14,Product_C,South,104,193,2,24,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,122.0,119.0,94.0,113.28571428571429,16.76021365928152,120.93333333333334,20.71137174453264
2023-06-15,Product_C,South,145,175,3,24,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,104.0,143.0,139.0,113.57142857142857,17.357583768650496,121.13333333333334,20.919770113679323
2023-06-16,Product_C,South,124,124,4,24,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,145.0,91.0,142.0,118.28571428571429,14.442002235543121,120.53333333333333,20.555615615527753
2023-06-17,Product_C,South,92,147,5,24,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,124.0,111.0,152.0,115.57142857142857,17.501020378415614,118.53333333333333,20.305822730970625
2023-06-18,Product_C,South,130,132,6,24,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,92.0,119.0,140.0,117.14285714285714,18.33419911375627,118.2,20.02136789567054
2023-06-19,Product_C,South,128,196,0,25,6,2023,0,0.0,1.0,1.2246467991473532e-16,-1.0,130.0,103.0,123.0,120.71428571428571,17.53771446259267,118.36666666666666,20.083417989996462
2023-06-20,Product_C,South,116,188,1,25,6,2023,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,128.0,122.0,121.0,119.85714285714286,17.610873264630033,118.2,20.081557845875288
2023-06-21,Product_C,South,136,170,2,25,6,2023,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,116.0,104.0,112.0,124.42857142857143,16.949504838953768,119.0,20.302879021255052
2023-06-22,Product_C,South,114,210,3,25,6,2023,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,136.0,145.0,99.0,120.0,14.560219778561162,119.5,19.97541592506411
2023-06-23,Product_C,South,116,158,4,25,6,2023,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,114.0,124.0,152.0,118.85714285714286,14.507797574966173,118.3,19.013878778589355
2023-06-24,Product_C,South,99,158,5,25,6,2023,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,116.0,92.0,156.0,119.85714285714286,12.442247538508768,116.4,17.933978538151813
2023-06-25,Product_C,South,112,140,6,25,6,2023,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,99.0,130.0,142.0,117.28571428571429,11.842216652219271,115.4,17.281842175112875
